income,debts,payment_history,age,credit_cards,loan_amount,target
90096.913145912,29642.68501872439,0,40,2,36191.82854345813,0
27276.300636419353,4813.643705632908,4,48,0,3129.4917083398436,1
102186.00592903561,37713.67183564325,0,41,5,26313.321636025757,0
90624.22271564962,7773.718576137462,4,43,5,37118.16202950068,1
28134.878064189976,11438.08434410293,0,31,1,12996.649226528061,0
28483.77140851919,9482.062671840815,5,22,3,9709.549402929144,1
118663.95785011754,18767.953208535317,1,40,0,14349.17108907,0
57427.079575612035,9825.144686247513,3,44,2,14853.992060031356,1
57064.21470668909,26757.39747120732,4,45,3,7400.706301459224,0
101279.95672575026,8973.127444934806,3,57,1,40452.74860868715,1
114724.85773838586,17311.047796948325,2,42,0,14386.748145417978,1
118600.1063822871,22339.415089286704,3,44,0,20671.100347543786,1
95337.81852589417,28848.443901841987,2,35,1,25434.544475308012,1
57625.95855309158,16249.346045330594,3,32,0,16426.818106516002,0
28350.071669866877,7633.069802492519,3,66,5,7444.521301554666,1
97714.69159274368,18438.983460459414,4,51,1,27883.733322561136,1
75840.4249735805,14891.940274676326,2,63,5,29220.986656161313,0
62422.20092469763,11961.393032801156,5,51,3,15462.449157172727,1
110635.43850947359,25966.773866293013,3,50,4,35303.78874770506,1
31119.748230615136,13296.33194048445,1,61,2,6888.284789142631,0
69262.51042908592,11030.388768269919,3,40,3,16723.502269595025,1
21135.364476741906,5028.172609527587,5,28,5,7302.6823335938525,0
66866.06419941262,14343.592503163864,0,64,2,19805.585166273067,1
25630.327568183733,10142.11278854143,4,50,2,9975.695589190074,1
31881.791626807193,14866.821270763265,3,55,5,10336.56894790096,0
31752.62467771049,13005.184159717584,1,41,5,13381.497001342488,0
84921.03021160635,14054.977415259333,5,67,1,23553.975921880123,1
94604.48792654232,11853.202862026343,3,60,4,28042.042457540316,1
78336.87650971596,17162.961948473505,2,48,5,28827.072780531886,0
116217.2548474542,17471.572184235385,5,59,2,21906.67103322185,1
57487.05795237041,14898.230532813259,4,37,2,14623.08725727659,0
48571.20862818607,17769.65593027868,5,32,3,16996.8386317738,0
106859.91281894603,39247.77027688925,4,38,4,11920.277528403803,0
42359.583851945266,18636.290884922048,4,67,4,11639.9296187632,1
116322.25394406113,23079.69623606283,5,48,2,39496.0551405601,1
21215.447468981634,9024.265897706777,0,23,4,10330.866659482812,0
116987.88267076391,22923.695566855935,4,35,3,52738.912511414346,1
24315.991195057613,5763.78285539259,4,36,1,5162.206661840543,1
109114.31136980711,32909.55697562616,0,42,2,33048.983625350455,0
72770.11090862998,7458.38169751202,3,69,0,8919.12315298925,1
119296.47961193003,25226.91939591111,0,51,2,23418.109616710874,0
27379.656473539886,5998.629274038243,4,51,2,11224.08064103833,1
75385.42844013208,22314.06251072029,3,21,1,11256.97470323263,1
116930.25356190989,39641.807577010564,5,31,5,23745.752719925465,1
72309.78441701489,13088.828773782356,1,26,5,34536.382354107765,0
82939.86381352626,28965.24030496059,4,43,0,35626.18153928388,0
89574.86889846172,17166.74644415938,2,29,0,36970.33283453037,0
65454.10647677732,17344.99484190029,4,36,0,29180.94585789083,1
82755.80800840634,26419.48996961506,4,58,5,33089.2705131682,0
78431.43119231003,23190.162591083536,4,64,1,11626.24292411835,1
110115.8010490989,47803.258146030144,5,39,4,33764.205807672435,0
24544.638034145788,3211.30415130096,5,65,0,6815.986297399669,1
48096.318959223034,18239.64718527091,0,33,4,10795.730117185445,0
115041.14840765587,33438.634202292116,2,52,3,49883.70146177968,0
109026.37838909164,41980.00672233722,4,56,1,31144.00436021492,1
65565.67527857129,8098.869603544692,3,29,4,8137.948708131466,0
82013.25978015368,25725.787642704225,1,66,5,17221.65551731615,0
47738.11829811327,13059.08904995031,4,66,5,9139.387475271116,0
38812.11597237613,6360.374563356124,3,69,0,17659.184957369842,1
66369.84049399821,17400.18248017173,3,57,0,23825.12943705886,0
55335.22280260528,10063.849910902705,5,51,4,17936.94049061117,1
78365.61118508721,22450.816853968077,3,51,5,23718.1121107538,0
27773.463696498482,12980.974463266411,0,39,4,9999.702597267295,0
117439.48076661665,30762.79114859093,0,22,3,47204.82497943021,0
118621.07444796029,32333.83567265874,5,65,1,38166.79123009607,1
89816.17140197451,20984.25891597071,5,52,5,42690.89860872533,1
73609.63663441205,5130.414510873693,4,63,2,36122.72700490203,1
50952.761628632776,10395.936706707642,3,54,5,25381.45208168748,1
101379.50197069487,24116.635227097027,5,21,3,37282.96514282844,1
88473.11725538793,18011.77571503405,4,41,5,41852.04768956578,0
36261.69393448913,6278.618398595509,5,23,3,9493.016959037903,1
111092.71844938425,27421.54718053559,4,47,5,49307.05404576992,1
102253.7242923169,19230.075493490403,3,64,3,47411.955660026855,0
114979.9913291924,19701.18194926227,3,27,0,53081.22460057403,0
92571.950838836,21029.324209720045,1,53,4,40022.419586293334,0
81341.519593579,8469.553158953939,2,29,5,21363.509428707726,0
61824.30362906189,25946.53371968761,4,50,1,10112.16812886883,0
113272.84833540133,41699.0113812542,5,38,0,26458.559914679197,1
106606.38895004084,33945.68240322116,4,46,3,43379.784357209224,0
24521.867010618942,5372.423366402001,3,40,1,4736.501716075352,1
22636.6974497252,9749.618111836477,0,58,0,6594.269757020879,0
57646.33668780496,22285.233977837594,0,61,2,18801.91805952731,0
101055.33307818329,34929.114873545564,3,51,5,34514.7845715273,0
118727.61293149444,14371.176712905899,3,28,5,56311.3455803608,1
35041.68911035282,13179.035400613599,4,43,3,12776.102019045997,0
79413.07153521352,29831.30617676106,0,45,0,32918.26880520155,0
58089.08566310215,18037.245300920076,5,67,0,19329.221044782793,1
116991.43978146031,36685.815330087156,3,21,3,50707.84864900598,0
104211.89231357088,24090.375000076147,5,66,2,21411.942852250344,1
103832.87047111378,26469.478419227355,3,38,5,19100.167485977116,0
66869.31597949703,7969.258854463126,1,39,4,31463.88681336561,0
61481.95023376652,19736.509148260786,4,62,2,23202.817714685905,1
47340.70719307062,4071.588290776693,4,26,3,17450.269005775473,1
25637.549665092713,9645.885455313215,3,37,4,7355.876921948566,0
106472.23762550532,16383.40247786937,3,66,0,26690.34380430063,1
101290.10091300776,28142.74506790089,0,65,2,32643.416957385234,1
119971.76732861306,15394.726827081451,4,28,2,17782.99994105191,1
119663.68370739053,39716.34866399273,5,62,5,33731.40040562966,1
75543.17056026275,25068.022816072164,0,29,5,21314.285122454738,0
96898.74151805104,13369.31559034496,2,57,4,30555.52639881122,0
114476.5729882428,12042.523167800746,5,47,0,40510.310921902186,1
104964.73906774115,12247.299866066805,2,56,2,50690.342902938064,0
44734.81017431976,16421.68055327904,4,26,4,16143.345858232604,0
65054.413531009355,18092.356204834803,3,26,2,29501.529946273466,0
32915.9415151495,9424.118170043253,4,65,5,10616.10029902328,1
115405.10272587223,10603.308382998895,3,24,0,40480.78095112283,1
80617.46344508801,25421.265878333168,2,42,0,10313.777550279623,0
42864.28055034627,18855.14193738403,0,60,1,6571.329496995104,0
87170.06844058567,33462.4515459555,4,47,4,28928.971447720007,1
81812.82404578957,26544.263455711123,4,57,5,21131.03736559122,1
55816.27180328405,6308.789357979366,4,22,5,23416.277218782598,1
31355.7592199629,7566.654746518571,4,29,5,9948.27778526261,1
87157.31955927996,10189.18670471382,2,31,3,39474.98076639635,0
72030.77009037933,11575.295545815683,0,40,2,35218.19684220191,0
97231.83917356393,10274.72203037114,5,63,0,15465.12014779302,1
72016.35011119934,12332.463235592722,3,59,2,18575.256449859644,1
105218.150031854,21450.68473853663,2,34,2,38509.04431591789,0
75190.68387744855,31454.362867167634,1,46,3,16707.031761914015,0
76093.79715353862,22977.662247457156,0,58,0,15737.18153135973,0
107665.3602658345,40597.416642020944,2,50,1,45811.11814350557,0
60348.286621239706,20570.83766047549,5,56,5,29700.493001343653,1
33401.52284506407,3509.4109065063117,5,58,4,13678.63614300618,1
22878.267631333896,11328.174463666346,5,55,2,7080.152334647631,1
95513.7255673619,15521.010871288272,5,26,3,26457.731104136197,1
82030.95513534646,27307.354551515007,5,23,3,25910.222694221986,0
90407.97680992236,15898.688156058202,3,21,4,25778.55810583231,0
41296.41615089108,21276.177806799624,2,38,4,12436.631403222664,0
33637.147558676974,5239.708414145694,4,43,0,6101.146868633536,0
21454.466566788193,4323.912391624153,2,52,2,9901.167231263204,0
55058.7558806597,20920.41728783525,2,49,2,22123.378968979097,0
78991.7686854633,8156.500956116317,2,43,4,29415.821289908657,1
59224.40450997323,21654.06056076374,3,56,5,28425.93674504404,0
63747.49220237291,21540.938472362282,2,26,1,13626.519402642369,0
110415.86944937485,42485.71758244107,1,37,2,14626.101712064477,0
54825.54670233004,24391.231470793104,3,38,3,23599.956152597646,0
71398.94891598108,31099.916178901294,5,51,5,35654.263605374945,0
98365.3012741143,11392.699845687455,4,26,4,32595.602540442374,1
59654.27823212701,21625.89600442711,5,54,2,7368.720458894386,1
82208.67002278735,24478.060131748734,1,64,0,33885.362832850384,0
106236.37087467451,33911.52581422904,1,64,4,13757.569609403976,1
114952.06236576421,15416.351667580813,4,47,3,36325.49480732115,1
34707.34809290379,14515.976594628366,3,56,0,7323.701285094222,1
112658.76251614944,48881.9748114892,4,68,4,52500.19015988513,0
69211.62930795382,26185.398736440013,4,62,4,19416.110381685194,0
45824.43882989584,13452.864008713994,4,45,2,21051.075384293126,1
65913.57562382612,6266.460987113325,5,30,0,14476.759054615784,1
118003.2575285477,25817.30385665075,3,59,4,30084.344447092593,1
69261.80939928695,25857.546179631605,2,66,5,33165.856417839364,0
52875.16102875082,18395.09574697178,4,59,3,9545.329707044993,0
83340.08543167257,20214.48767276161,1,32,0,27618.942703538218,0
44014.5618778193,4658.257718266277,2,31,5,11241.500946414302,1
27586.33281086639,5876.1880979361595,2,69,2,11301.203418149706,0
32887.972191064924,11521.502472588018,3,63,1,4989.715402902177,1
32804.58389577724,16314.915515670138,1,23,4,9017.520442059043,0
35190.269351229435,10353.144802195047,0,42,1,13357.277893941804,0
33882.71726494101,9273.853900928709,4,24,4,8904.5981316759,0
84087.47448032146,22794.047208885502,4,28,5,10377.461901074972,1
38188.00843991448,4838.001589998665,4,34,2,14589.534038775968,1
54566.72833238632,22572.895506889745,4,40,2,16439.827410877668,0
109678.84099060118,23604.419422874264,1,44,2,11464.01355833983,0
67396.16402628724,18142.99881987143,2,34,2,23255.879285222036,0
86755.77385210272,17864.51588271198,1,48,0,40597.57336974963,0
37231.98712016299,13803.385806266753,5,36,0,5376.685381544893,1
39228.90188086708,11509.300130967513,4,52,4,13191.443756896817,1
24086.861626647886,9604.396215147623,2,67,0,9429.22477332908,1
36893.506307216456,6275.63715581301,2,32,4,4733.786169004133,0
47859.03390319586,8722.526079974403,5,36,0,5218.844981926026,1
37701.04842767469,6844.308188032472,4,39,0,10770.3731820905,1
28870.25337570556,12623.45207008133,5,25,0,12023.729388747033,0
32063.58711006008,4068.5759385646343,2,32,3,5267.655033404922,1
66077.87680327258,18165.39311219856,2,49,2,28721.073521304737,0
40633.371840579246,17643.939975301542,4,25,3,14734.916288735509,1
56426.98610480755,24770.725175631218,4,62,0,13140.113608252403,1
70341.72708548569,18313.812416744287,4,37,0,21547.803725032016,1
89039.48286293654,23109.417302265796,4,67,3,43293.667030397344,1
23931.213984109894,4524.022150320934,4,28,5,4464.961181720993,1
99941.03989090427,32219.367174220217,4,60,4,29963.738834232772,0
82790.03894909078,28637.05953424068,2,60,2,28959.510416242472,0
28175.903194887193,5562.8502336991,3,50,4,4373.064784833888,1
107357.86241067773,23146.125672303693,5,30,5,12604.761601966413,1
112087.24005318132,41068.95587101033,2,40,2,11812.19959545187,1
26107.795985486373,13965.660379105931,3,65,1,6001.58554177184,1
47687.76481472037,10814.719439117953,4,36,2,6179.328956703689,1
100620.12797930614,25093.10455863118,5,61,4,42412.186994173724,1
94825.96903836583,11993.919051132258,3,36,2,47311.31314543553,1
38452.10193563774,5081.9162630463015,3,62,1,4788.114514514884,1
40934.93233367103,16554.29557144199,5,23,1,11178.941563101826,1
57047.2102791382,22308.897725077222,5,43,0,6291.899360200055,1
68452.29851910213,26145.642758886395,4,42,1,10514.023633092847,1
81825.4771530296,10299.346123073106,3,48,3,18751.864767300627,1
56891.36395697724,22912.89159999609,2,66,4,14648.347727007456,0
66253.47161331479,17661.14884960349,4,65,3,31530.90026688638,1
94747.09381337566,18717.695695677066,5,56,5,24476.464282968303,1
23668.32028905979,6752.012888855157,5,24,3,7065.255463656143,1
45243.694434402074,6332.232151969205,1,58,4,8968.808992381824,1
91334.95858845525,31530.059374530632,3,44,5,9138.067676105378,1
109520.68376871993,31514.36276459638,3,39,3,50350.358232145285,0
71167.7442115666,9305.520859453434,5,31,3,9442.956391984684,1
73211.34852653157,10325.375950182795,4,60,5,35558.718039616164,1
30717.201133977607,5336.85841392941,3,66,3,4679.38597853488,1
64741.236682345465,9325.901585208587,0,60,1,22138.356022763266,0
73261.72664550232,20954.90639609019,4,66,4,36613.59078221972,1
44247.05036347297,19001.847202478384,0,59,4,6875.365018688452,0
46924.323094938096,6387.655207974106,5,38,4,12649.729226126248,0
57728.416310462264,5204.277930656149,4,32,3,23793.89061541574,1
22007.119777772637,8371.46286521645,3,34,1,2484.0769711423445,0
52207.916558317826,22056.367121396906,3,67,4,19625.63978178632,1
41144.800699654465,9138.490918912896,5,38,2,5437.258057598619,1
52749.735217791465,13817.797735504446,2,64,4,10265.52347321397,1
31976.213181925123,9345.217762705013,2,62,0,5245.073117085385,1
109052.72807398949,16289.71420378315,5,32,2,50484.278068205866,1
79359.24535540486,9164.298581716868,5,60,4,13664.288080783772,1
87910.23191444896,31255.85592328331,5,47,3,10212.851477040276,1
98917.12386073383,31569.42704886639,1,26,4,33142.2091935794,0
69844.21989290573,21086.035830966084,1,44,1,16655.916660108505,1
28692.02880874237,13566.18891238,0,53,1,7525.416709085465,0
73710.65418185477,25240.375200674123,2,65,4,10881.54254318772,1
78684.11180208792,13826.21173725554,4,36,3,31418.07773145194,0
94543.947418433,19236.637572065232,2,32,3,32203.697390348596,0
63165.95462296794,7858.174341100781,4,51,3,15519.04239088933,1
32758.030279556377,7799.542868838725,2,57,4,5523.985909158034,0
48377.59057987244,16028.917746253872,3,33,4,16321.665164589891,1
56308.22963986351,22430.69651571518,5,28,0,23167.396728576114,0
84591.72413316013,34963.88094407902,2,58,1,19029.66235605292,0
77077.83046689119,23629.054503438085,3,23,2,8505.087949967829,1
55609.672589784626,8716.244034857977,2,40,2,10328.806784459754,0
118651.52487929797,10559.865143901357,1,24,1,44252.16920230627,0
80577.48193568872,31363.234593216475,3,64,5,39937.30638844501,0
43722.67917359945,13264.777360694723,3,65,0,4606.205927047623,1
30178.24726204037,10984.195990537515,4,22,1,6713.495885474828,1
35285.9139184332,12111.346107722784,5,56,0,4403.976630164931,1
44595.77283845081,13223.844903479885,3,43,5,10102.713673719436,0
36068.13732595557,13563.931534392721,0,65,0,9463.043440793508,0
38656.70240513058,6216.330755960715,4,39,3,18104.666978326008,1
48509.51686938471,15613.10122249735,0,60,1,6414.137870037244,0
37337.35952947548,17530.313535779333,4,28,2,15340.189369713598,0
109676.54246264252,17542.745716893314,4,36,4,28319.99224035836,1
28023.37456616422,8705.759646914197,1,63,5,11896.066539748457,1
72451.13895702547,12496.586525686182,5,38,5,22123.7431236494,1
61039.68269896615,23587.880176312854,5,56,4,7063.073544604701,1
118237.86169086063,11154.09653412945,5,44,1,56574.73038028268,1
31203.890216805234,12267.494453675046,2,21,4,4153.038874720932,0
59785.55990457416,9544.169233568206,4,21,0,20271.69312834045,0
116947.04332753689,35940.56859253629,5,66,4,52750.964292340985,0
106550.71258939803,13313.35787670767,2,56,0,14054.88277629793,1
101707.20709492799,15844.05479917279,5,31,0,32704.700535148324,1
45790.282704493984,14984.326612863539,0,38,2,19676.81484273613,0
37088.75873900658,14966.727257294922,0,36,4,18341.499536814612,0
86864.3219924431,14438.094506662841,4,37,2,33853.71562814772,1
112937.59891275858,13545.663640374003,4,44,4,23867.526315158502,1
75676.28930139297,25375.843812023868,4,54,0,28743.98359736014,0
77161.26894698999,19657.59656354725,5,24,4,29499.270694857,1
47997.90936602841,18073.25177089559,1,55,5,18238.55301992195,1
96949.29331919369,13815.863718045131,2,35,5,42822.90760660822,0
38704.374855752336,11901.810738174956,5,22,2,5223.233763444615,1
52367.92364042437,10513.845868079989,1,51,3,7507.881238371249,0
62543.64386164168,6900.452997738304,4,29,5,22280.976093857116,1
70761.0378684455,25239.605828474323,3,30,2,34075.15033204383,0
44240.97324150802,12369.938473250888,0,45,3,12667.759227865552,0
31483.68247392035,14305.556312318009,2,25,1,15245.188685101575,0
81062.00424416325,16880.44610013688,3,34,2,38523.42893973051,0
48863.055324025576,14943.694726897771,5,62,5,22533.87692918056,1
78123.82214226123,17382.593405718555,4,68,5,36244.79650872404,1
35436.271527420235,17614.16155393756,4,58,4,16276.85462416403,0
68114.01018548175,12226.440740078086,3,60,3,29149.78254709066,1
73258.94325515858,12144.088119997325,2,22,5,27691.263962314697,0
